,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
23348,Jam,2022-02-16,40,19:00-22:00,2022-02-10 - 2022-02-20
23349,High,2022-02-11,42,13:00-16:00,2022-02-10 - 2022-02-20
23359,Low,2022-02-18,23,22:00-00:00,2022-02-10 - 2022-02-20
23372,Medium,2022-02-14,22,16:00-19:00,2022-02-10 - 2022-02-20
23382,Medium,2022-02-12,26,16:00-19:00,2022-02-10 - 2022-02-20
23385,Jam,2022-02-16,15,19:00-22:00,2022-02-10 - 2022-02-20
23390,Medium,2022-02-18,16,16:00-19:00,2022-02-10 - 2022-02-20
23393,Medium,2022-02-14,13,16:00-19:00,2022-02-10 - 2022-02-20
23403,Low,2022-02-18,37,22:00-00:00,2022-02-10 - 2022-02-20
23404,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
23410,Medium,2022-02-18,24,16:00-19:00,2022-02-10 - 2022-02-20
23414,Low,2022-02-17,14,07:00-10:00,2022-02-10 - 2022-02-20
23416,Medium,2022-02-17,36,16:00-19:00,2022-02-10 - 2022-02-20
23417,Low,2022-02-18,22,22:00-00:00,2022-02-10 - 2022-02-20
23439,Low,2022-02-12,39,22:00-00:00,2022-02-10 - 2022-02-20
23447,Medium,2022-02-17,33,13:00-16:00,2022-02-10 - 2022-02-20
23453,Jam,2022-02-16,20,22:00-00:00,2022-02-10 - 2022-02-20
23456,Low,2022-02-11,19,22:00-00:00,2022-02-10 - 2022-02-20
23466,High,2022-02-11,19,10:00-13:00,2022-02-10 - 2022-02-20
23479,Low,2022-02-17,15,10:00-13:00,2022-02-10 - 2022-02-20
23481,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
23484,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
23503,Low,2022-02-13,33,07:00-10:00,2022-02-10 - 2022-02-20
23514,Medium,2022-02-16,45,16:00-19:00,2022-02-10 - 2022-02-20
23519,Low,2022-02-16,24,22:00-00:00,2022-02-10 - 2022-02-20
23524,Low,2022-02-15,16,22:00-00:00,2022-02-10 - 2022-02-20
23525,Low,2022-02-11,22,10:00-13:00,2022-02-10 - 2022-02-20
23531,Low,2022-02-13,28,22:00-00:00,2022-02-10 - 2022-02-20
23536,Medium,2022-02-17,22,16:00-19:00,2022-02-10 - 2022-02-20
23546,Low,2022-02-14,40,22:00-00:00,2022-02-10 - 2022-02-20
23552,Low,2022-02-16,17,22:00-00:00,2022-02-10 - 2022-02-20
23554,Low,2022-02-13,23,10:00-13:00,2022-02-10 - 2022-02-20
23556,Low,2022-02-11,16,22:00-00:00,2022-02-10 - 2022-02-20
23557,Low,2022-02-16,44,22:00-00:00,2022-02-10 - 2022-02-20
23567,Medium,2022-02-15,28,16:00-19:00,2022-02-10 - 2022-02-20
23568,Low,2022-02-13,18,07:00-10:00,2022-02-10 - 2022-02-20
23573,Low,2022-02-13,26,22:00-00:00,2022-02-10 - 2022-02-20
23590,Low,2022-02-13,29,07:00-10:00,2022-02-10 - 2022-02-20
23594,Jam,2022-02-16,40,19:00-22:00,2022-02-10 - 2022-02-20
23607,Low,2022-02-15,21,10:00-13:00,2022-02-10 - 2022-02-20
23608,Jam,2022-02-11,28,19:00-22:00,2022-02-10 - 2022-02-20
23611,Medium,2022-02-14,28,16:00-19:00,2022-02-10 - 2022-02-20
23613,Medium,2022-02-12,32,16:00-19:00,2022-02-10 - 2022-02-20
23624,Low,2022-02-18,39,22:00-00:00,2022-02-10 - 2022-02-20
23628,Medium,2022-02-14,35,16:00-19:00,2022-02-10 - 2022-02-20
23641,Low,2022-02-15,10,10:00-13:00,2022-02-10 - 2022-02-20
23657,Low,2022-02-12,23,22:00-00:00,2022-02-10 - 2022-02-20
23661,Jam,2022-02-13,33,19:00-22:00,2022-02-10 - 2022-02-20
23663,Low,2022-02-12,11,22:00-00:00,2022-02-10 - 2022-02-20
23668,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
23675,Low,2022-02-13,16,10:00-13:00,2022-02-10 - 2022-02-20
23680,Jam,2022-02-11,31,19:00-22:00,2022-02-10 - 2022-02-20
23687,Medium,2022-02-14,38,16:00-19:00,2022-02-10 - 2022-02-20
23701,High,2022-02-11,29,10:00-13:00,2022-02-10 - 2022-02-20
23709,Low,2022-02-11,22,07:00-10:00,2022-02-10 - 2022-02-20
23722,Low,2022-02-18,23,22:00-00:00,2022-02-10 - 2022-02-20
23724,Medium,2022-02-14,40,16:00-19:00,2022-02-10 - 2022-02-20
23731,Medium,2022-02-17,22,16:00-19:00,2022-02-10 - 2022-02-20
23742,Low,2022-02-17,19,22:00-00:00,2022-02-10 - 2022-02-20
23747,Jam,2022-02-14,28,19:00-22:00,2022-02-10 - 2022-02-20
23748,Medium,2022-02-18,18,16:00-19:00,2022-02-10 - 2022-02-20
23762,Medium,2022-02-16,42,16:00-19:00,2022-02-10 - 2022-02-20
23767,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
23768,Jam,2022-02-13,48,22:00-00:00,2022-02-10 - 2022-02-20
23772,Jam,2022-02-16,19,19:00-22:00,2022-02-10 - 2022-02-20
23787,Low,2022-02-15,18,22:00-00:00,2022-02-10 - 2022-02-20
23804,Jam,2022-02-11,33,19:00-22:00,2022-02-10 - 2022-02-20
23808,Low,2022-02-13,18,22:00-00:00,2022-02-10 - 2022-02-20
23816,Jam,2022-02-11,31,19:00-22:00,2022-02-10 - 2022-02-20
23825,Jam,2022-02-12,23,19:00-22:00,2022-02-10 - 2022-02-20
23832,Medium,2022-02-15,28,16:00-19:00,2022-02-10 - 2022-02-20
23838,Low,2022-02-16,39,22:00-00:00,2022-02-10 - 2022-02-20
23840,Medium,2022-02-14,19,16:00-19:00,2022-02-10 - 2022-02-20
23865,Low,2022-02-13,19,22:00-00:00,2022-02-10 - 2022-02-20
23867,Medium,2022-02-13,18,13:00-16:00,2022-02-10 - 2022-02-20
23879,Medium,2022-02-18,33,16:00-19:00,2022-02-10 - 2022-02-20
23882,Low,2022-02-13,18,07:00-10:00,2022-02-10 - 2022-02-20
23883,Low,2022-02-13,21,07:00-10:00,2022-02-10 - 2022-02-20
23884,High,2022-02-17,29,10:00-13:00,2022-02-10 - 2022-02-20
23888,Jam,2022-02-17,34,19:00-22:00,2022-02-10 - 2022-02-20
23901,High,2022-02-11,21,10:00-13:00,2022-02-10 - 2022-02-20
23922,Medium,2022-02-13,26,16:00-19:00,2022-02-10 - 2022-02-20
23954,High,2022-02-13,28,13:00-16:00,2022-02-10 - 2022-02-20
23959,Jam,2022-02-16,46,19:00-22:00,2022-02-10 - 2022-02-20
23967,Low,2022-02-13,26,22:00-00:00,2022-02-10 - 2022-02-20
23969,Medium,2022-02-11,12,16:00-19:00,2022-02-10 - 2022-02-20
23977,Low,2022-02-11,11,07:00-10:00,2022-02-10 - 2022-02-20
23979,Low,2022-02-15,21,07:00-10:00,2022-02-10 - 2022-02-20
23981,Medium,2022-02-11,31,16:00-19:00,2022-02-10 - 2022-02-20
23998,Low,2022-02-15,28,10:00-13:00,2022-02-10 - 2022-02-20
23999,Jam,2022-02-17,27,19:00-22:00,2022-02-10 - 2022-02-20
24005,High,2022-02-15,32,10:00-13:00,2022-02-10 - 2022-02-20
24009,Low,2022-02-11,12,07:00-10:00,2022-02-10 - 2022-02-20
24011,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
24012,High,2022-02-13,32,13:00-16:00,2022-02-10 - 2022-02-20
24019,Low,2022-02-18,25,22:00-00:00,2022-02-10 - 2022-02-20
24025,Low,2022-02-13,22,07:00-10:00,2022-02-10 - 2022-02-20
24027,Jam,2022-02-12,37,19:00-22:00,2022-02-10 - 2022-02-20
24033,Jam,2022-02-11,44,19:00-22:00,2022-02-10 - 2022-02-20
24037,Low,2022-02-17,20,07:00-10:00,2022-02-10 - 2022-02-20
24040,Low,2022-02-16,34,22:00-00:00,2022-02-10 - 2022-02-20
24044,Low,2022-02-11,12,00:00-04:00,2022-02-10 - 2022-02-20
24065,Low,2022-02-17,16,10:00-13:00,2022-02-10 - 2022-02-20
24070,High,2022-02-17,26,10:00-13:00,2022-02-10 - 2022-02-20
24084,Low,2022-02-18,28,00:00-04:00,2022-02-10 - 2022-02-20
24088,Medium,2022-02-17,31,16:00-19:00,2022-02-10 - 2022-02-20
24092,Medium,2022-02-17,11,16:00-19:00,2022-02-10 - 2022-02-20
24098,High,2022-02-15,24,13:00-16:00,2022-02-10 - 2022-02-20
24120,Medium,2022-02-16,24,16:00-19:00,2022-02-10 - 2022-02-20
24124,Low,2022-02-11,28,10:00-13:00,2022-02-10 - 2022-02-20
24127,Medium,2022-02-11,22,16:00-19:00,2022-02-10 - 2022-02-20
24141,Medium,2022-02-15,29,13:00-16:00,2022-02-10 - 2022-02-20
24146,Low,2022-02-15,16,07:00-10:00,2022-02-10 - 2022-02-20
24154,Medium,2022-02-14,28,16:00-19:00,2022-02-10 - 2022-02-20
24156,Low,2022-02-12,11,22:00-00:00,2022-02-10 - 2022-02-20
24161,Medium,2022-02-18,30,16:00-19:00,2022-02-10 - 2022-02-20
24171,Medium,2022-02-11,25,16:00-19:00,2022-02-10 - 2022-02-20
24180,Medium,2022-02-12,26,16:00-19:00,2022-02-10 - 2022-02-20
24182,High,2022-02-17,34,13:00-16:00,2022-02-10 - 2022-02-20
24184,Medium,2022-02-16,25,16:00-19:00,2022-02-10 - 2022-02-20
24186,High,2022-02-15,15,10:00-13:00,2022-02-10 - 2022-02-20
24200,Jam,2022-02-18,47,19:00-22:00,2022-02-10 - 2022-02-20
24210,Medium,2022-02-13,23,16:00-19:00,2022-02-10 - 2022-02-20
24215,Jam,2022-02-12,47,19:00-22:00,2022-02-10 - 2022-02-20
24234,High,2022-02-15,37,13:00-16:00,2022-02-10 - 2022-02-20
24242,Medium,2022-02-11,15,16:00-19:00,2022-02-10 - 2022-02-20
24245,Jam,2022-02-16,38,19:00-22:00,2022-02-10 - 2022-02-20
24251,Low,2022-02-15,10,22:00-00:00,2022-02-10 - 2022-02-20
24260,Low,2022-02-17,11,22:00-00:00,2022-02-10 - 2022-02-20
24263,Low,2022-02-15,12,10:00-13:00,2022-02-10 - 2022-02-20
24277,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
24291,Jam,2022-02-14,36,19:00-22:00,2022-02-10 - 2022-02-20
24292,High,2022-02-17,33,13:00-16:00,2022-02-10 - 2022-02-20
24305,Jam,2022-02-17,27,19:00-22:00,2022-02-10 - 2022-02-20
24318,Low,2022-02-14,22,22:00-00:00,2022-02-10 - 2022-02-20
24319,Medium,2022-02-11,21,16:00-19:00,2022-02-10 - 2022-02-20
24342,High,2022-02-15,45,13:00-16:00,2022-02-10 - 2022-02-20
24348,Low,2022-02-14,18,22:00-00:00,2022-02-10 - 2022-02-20
24355,Medium,2022-02-14,35,16:00-19:00,2022-02-10 - 2022-02-20
24362,Jam,2022-02-15,34,19:00-22:00,2022-02-10 - 2022-02-20
24365,Jam,2022-02-12,15,19:00-22:00,2022-02-10 - 2022-02-20
24367,Low,2022-02-16,28,22:00-00:00,2022-02-10 - 2022-02-20
24369,Jam,2022-02-16,20,19:00-22:00,2022-02-10 - 2022-02-20
24379,Jam,2022-02-13,29,19:00-22:00,2022-02-10 - 2022-02-20
24380,Medium,2022-02-16,26,16:00-19:00,2022-02-10 - 2022-02-20
24385,Low,2022-02-11,14,07:00-10:00,2022-02-10 - 2022-02-20
24394,Low,2022-02-11,14,07:00-10:00,2022-02-10 - 2022-02-20
24405,Low,2022-02-11,21,22:00-00:00,2022-02-10 - 2022-02-20
24406,High,2022-02-17,20,10:00-13:00,2022-02-10 - 2022-02-20
24418,Low,2022-02-15,23,22:00-00:00,2022-02-10 - 2022-02-20
24419,Medium,2022-02-14,41,16:00-19:00,2022-02-10 - 2022-02-20
24438,High,2022-02-15,22,13:00-16:00,2022-02-10 - 2022-02-20
24439,Medium,2022-02-13,23,16:00-19:00,2022-02-10 - 2022-02-20
24449,Jam,2022-02-16,42,19:00-22:00,2022-02-10 - 2022-02-20
24450,Medium,2022-02-14,13,16:00-19:00,2022-02-10 - 2022-02-20
24452,Low,2022-02-11,27,07:00-10:00,2022-02-10 - 2022-02-20
24456,Jam,2022-02-13,21,19:00-22:00,2022-02-10 - 2022-02-20
24462,Jam,2022-02-14,37,19:00-22:00,2022-02-10 - 2022-02-20
24466,Low,2022-02-13,10,07:00-10:00,2022-02-10 - 2022-02-20
24470,Low,2022-02-17,13,10:00-13:00,2022-02-10 - 2022-02-20
24485,High,2022-02-13,54,13:00-16:00,2022-02-10 - 2022-02-20
24491,High,2022-02-13,22,10:00-13:00,2022-02-10 - 2022-02-20
24500,Medium,2022-02-18,16,16:00-19:00,2022-02-10 - 2022-02-20
24510,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
24519,Low,2022-02-13,15,22:00-00:00,2022-02-10 - 2022-02-20
24530,Low,2022-02-12,29,22:00-00:00,2022-02-10 - 2022-02-20
24533,Low,2022-02-11,11,10:00-13:00,2022-02-10 - 2022-02-20
24536,High,2022-02-15,40,13:00-16:00,2022-02-10 - 2022-02-20
24547,High,2022-02-15,27,10:00-13:00,2022-02-10 - 2022-02-20
24550,Low,2022-02-16,27,22:00-00:00,2022-02-10 - 2022-02-20
24558,Jam,2022-02-18,18,19:00-22:00,2022-02-10 - 2022-02-20
24559,Low,2022-02-11,20,07:00-10:00,2022-02-10 - 2022-02-20
24566,Low,2022-02-12,14,22:00-00:00,2022-02-10 - 2022-02-20
24588,Low,2022-02-14,18,22:00-00:00,2022-02-10 - 2022-02-20
24595,Low,2022-02-12,23,22:00-00:00,2022-02-10 - 2022-02-20
24603,Jam,2022-02-17,25,19:00-22:00,2022-02-10 - 2022-02-20
24607,Low,2022-02-11,12,07:00-10:00,2022-02-10 - 2022-02-20
24616,Jam,2022-02-14,15,19:00-22:00,2022-02-10 - 2022-02-20
24633,Low,2022-02-14,44,22:00-00:00,2022-02-10 - 2022-02-20
24654,Jam,2022-02-14,40,19:00-22:00,2022-02-10 - 2022-02-20
24659,Medium,2022-02-14,17,16:00-19:00,2022-02-10 - 2022-02-20
24662,Medium,2022-02-14,41,16:00-19:00,2022-02-10 - 2022-02-20
24665,Jam,2022-02-11,27,19:00-22:00,2022-02-10 - 2022-02-20
24672,Low,2022-02-17,25,10:00-13:00,2022-02-10 - 2022-02-20
24673,Jam,2022-02-13,12,19:00-22:00,2022-02-10 - 2022-02-20
24674,Medium,2022-02-17,28,16:00-19:00,2022-02-10 - 2022-02-20
24677,High,2022-02-15,26,13:00-16:00,2022-02-10 - 2022-02-20
24683,Jam,2022-02-12,18,19:00-22:00,2022-02-10 - 2022-02-20
24684,Low,2022-02-11,20,10:00-13:00,2022-02-10 - 2022-02-20
24692,Low,2022-02-14,21,22:00-00:00,2022-02-10 - 2022-02-20
24699,Medium,2022-02-13,26,16:00-19:00,2022-02-10 - 2022-02-20
24721,Jam,2022-02-16,26,19:00-22:00,2022-02-10 - 2022-02-20
24726,Low,2022-02-12,12,22:00-00:00,2022-02-10 - 2022-02-20
24733,Low,2022-02-17,15,10:00-13:00,2022-02-10 - 2022-02-20
24748,Low,2022-02-13,29,22:00-00:00,2022-02-10 - 2022-02-20
24750,Jam,2022-02-16,40,19:00-22:00,2022-02-10 - 2022-02-20
24757,Jam,2022-02-13,28,19:00-22:00,2022-02-10 - 2022-02-20
24761,Jam,2022-02-11,20,19:00-22:00,2022-02-10 - 2022-02-20
24780,Jam,2022-02-14,44,19:00-22:00,2022-02-10 - 2022-02-20
24788,Jam,2022-02-16,34,19:00-22:00,2022-02-10 - 2022-02-20
24807,Low,2022-02-11,14,07:00-10:00,2022-02-10 - 2022-02-20
24813,Jam,2022-02-14,20,19:00-22:00,2022-02-10 - 2022-02-20
24814,High,2022-02-15,38,10:00-13:00,2022-02-10 - 2022-02-20
24817,High,2022-02-11,29,13:00-16:00,2022-02-10 - 2022-02-20
24820,Low,2022-02-12,35,22:00-00:00,2022-02-10 - 2022-02-20
24825,Jam,2022-02-15,20,19:00-22:00,2022-02-10 - 2022-02-20
24830,High,2022-02-11,46,10:00-13:00,2022-02-10 - 2022-02-20
24831,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
24834,Low,2022-02-17,10,07:00-10:00,2022-02-10 - 2022-02-20
24842,Medium,2022-02-16,43,16:00-19:00,2022-02-10 - 2022-02-20
24843,Jam,2022-02-18,42,19:00-22:00,2022-02-10 - 2022-02-20
24859,High,2022-02-11,34,10:00-13:00,2022-02-10 - 2022-02-20
24860,Medium,2022-02-14,31,16:00-19:00,2022-02-10 - 2022-02-20
24864,Jam,2022-02-16,31,19:00-22:00,2022-02-10 - 2022-02-20
24865,High,2022-02-11,32,10:00-13:00,2022-02-10 - 2022-02-20
24877,Jam,2022-02-13,30,19:00-22:00,2022-02-10 - 2022-02-20
24892,Medium,2022-02-18,22,16:00-19:00,2022-02-10 - 2022-02-20
24904,High,2022-02-13,11,10:00-13:00,2022-02-10 - 2022-02-20
24910,Low,2022-02-13,15,07:00-10:00,2022-02-10 - 2022-02-20
24921,Jam,2022-02-12,35,19:00-22:00,2022-02-10 - 2022-02-20
24949,Low,2022-02-11,26,22:00-00:00,2022-02-10 - 2022-02-20
24952,Jam,2022-02-12,46,19:00-22:00,2022-02-10 - 2022-02-20
24956,Jam,2022-02-13,31,19:00-22:00,2022-02-10 - 2022-02-20
24960,Jam,2022-02-16,33,19:00-22:00,2022-02-10 - 2022-02-20
24965,Jam,2022-02-14,28,19:00-22:00,2022-02-10 - 2022-02-20
24966,Low,2022-02-11,21,07:00-10:00,2022-02-10 - 2022-02-20
24976,Jam,2022-02-14,46,19:00-22:00,2022-02-10 - 2022-02-20
24981,Low,2022-02-18,24,00:00-04:00,2022-02-10 - 2022-02-20
24982,Medium,2022-02-12,15,16:00-19:00,2022-02-10 - 2022-02-20
24988,Low,2022-02-11,19,22:00-00:00,2022-02-10 - 2022-02-20
24996,Jam,2022-02-16,33,19:00-22:00,2022-02-10 - 2022-02-20
25007,Jam,2022-02-17,31,19:00-22:00,2022-02-10 - 2022-02-20
25011,Jam,2022-02-17,33,19:00-22:00,2022-02-10 - 2022-02-20
25012,Medium,2022-02-12,29,16:00-19:00,2022-02-10 - 2022-02-20
25017,Medium,2022-02-18,35,19:00-22:00,2022-02-10 - 2022-02-20
25028,Low,2022-02-14,22,22:00-00:00,2022-02-10 - 2022-02-20
25032,High,2022-02-11,21,10:00-13:00,2022-02-10 - 2022-02-20
25034,Low,2022-02-12,20,22:00-00:00,2022-02-10 - 2022-02-20
25043,Jam,2022-02-12,43,19:00-22:00,2022-02-10 - 2022-02-20
25049,Low,2022-02-15,16,10:00-13:00,2022-02-10 - 2022-02-20
25055,Medium,2022-02-14,43,16:00-19:00,2022-02-10 - 2022-02-20
25059,Low,2022-02-16,40,22:00-00:00,2022-02-10 - 2022-02-20
25075,Low,2022-02-12,21,00:00-04:00,2022-02-10 - 2022-02-20
25095,Jam,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
25104,Jam,2022-02-14,38,19:00-22:00,2022-02-10 - 2022-02-20
25106,Medium,2022-02-18,40,16:00-19:00,2022-02-10 - 2022-02-20
25110,Jam,2022-02-17,14,19:00-22:00,2022-02-10 - 2022-02-20
25112,High,2022-02-11,26,13:00-16:00,2022-02-10 - 2022-02-20
25140,Jam,2022-02-16,44,19:00-22:00,2022-02-10 - 2022-02-20
25143,Low,2022-02-14,21,22:00-00:00,2022-02-10 - 2022-02-20
25148,High,2022-02-17,36,10:00-13:00,2022-02-10 - 2022-02-20
25168,Jam,2022-02-11,33,19:00-22:00,2022-02-10 - 2022-02-20
25170,Low,2022-02-16,13,22:00-00:00,2022-02-10 - 2022-02-20
25172,Jam,2022-02-17,29,19:00-22:00,2022-02-10 - 2022-02-20
25173,Medium,2022-02-14,47,19:00-22:00,2022-02-10 - 2022-02-20
25181,Low,2022-02-16,20,22:00-00:00,2022-02-10 - 2022-02-20
25200,High,2022-02-13,16,13:00-16:00,2022-02-10 - 2022-02-20
25203,High,2022-02-11,26,10:00-13:00,2022-02-10 - 2022-02-20
25210,Low,2022-02-13,19,07:00-10:00,2022-02-10 - 2022-02-20
25216,Low,2022-02-11,22,07:00-10:00,2022-02-10 - 2022-02-20
25226,Low,2022-02-16,25,22:00-00:00,2022-02-10 - 2022-02-20
25229,Low,2022-02-16,19,22:00-00:00,2022-02-10 - 2022-02-20
25237,Medium,2022-02-14,40,16:00-19:00,2022-02-10 - 2022-02-20
25238,Low,2022-02-12,20,22:00-00:00,2022-02-10 - 2022-02-20
25242,Medium,2022-02-11,13,16:00-19:00,2022-02-10 - 2022-02-20
25255,Low,2022-02-14,21,22:00-00:00,2022-02-10 - 2022-02-20
25259,Low,2022-02-16,23,22:00-00:00,2022-02-10 - 2022-02-20
25264,Medium,2022-02-12,38,16:00-19:00,2022-02-10 - 2022-02-20
25269,Low,2022-02-18,23,22:00-00:00,2022-02-10 - 2022-02-20
25272,Low,2022-02-12,32,22:00-00:00,2022-02-10 - 2022-02-20
25279,Jam,2022-02-14,30,19:00-22:00,2022-02-10 - 2022-02-20
25282,Low,2022-02-15,19,22:00-00:00,2022-02-10 - 2022-02-20
25284,Jam,2022-02-12,39,19:00-22:00,2022-02-10 - 2022-02-20
25288,High,2022-02-13,22,10:00-13:00,2022-02-10 - 2022-02-20
25303,High,2022-02-11,37,10:00-13:00,2022-02-10 - 2022-02-20
25306,Low,2022-02-13,16,10:00-13:00,2022-02-10 - 2022-02-20
25308,High,2022-02-13,16,13:00-16:00,2022-02-10 - 2022-02-20
25318,Medium,2022-02-17,22,16:00-19:00,2022-02-10 - 2022-02-20
25324,Low,2022-02-14,17,22:00-00:00,2022-02-10 - 2022-02-20
25325,Jam,2022-02-12,30,19:00-22:00,2022-02-10 - 2022-02-20
25327,Low,2022-02-14,14,22:00-00:00,2022-02-10 - 2022-02-20
25353,Medium,2022-02-17,30,16:00-19:00,2022-02-10 - 2022-02-20
25362,High,2022-02-15,27,10:00-13:00,2022-02-10 - 2022-02-20
25372,Low,2022-02-12,27,22:00-00:00,2022-02-10 - 2022-02-20
25375,Jam,2022-02-15,27,19:00-22:00,2022-02-10 - 2022-02-20
25378,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
25388,Jam,2022-02-12,17,19:00-22:00,2022-02-10 - 2022-02-20
25398,Medium,2022-02-14,38,16:00-19:00,2022-02-10 - 2022-02-20
25407,Medium,2022-02-18,39,16:00-19:00,2022-02-10 - 2022-02-20
25412,Medium,2022-02-13,29,16:00-19:00,2022-02-10 - 2022-02-20
25423,Medium,2022-02-11,34,16:00-19:00,2022-02-10 - 2022-02-20
25437,Medium,2022-02-11,17,13:00-16:00,2022-02-10 - 2022-02-20
25439,Jam,2022-02-12,30,19:00-22:00,2022-02-10 - 2022-02-20
25449,Low,2022-02-11,16,22:00-00:00,2022-02-10 - 2022-02-20
25451,Jam,2022-02-11,28,19:00-22:00,2022-02-10 - 2022-02-20
25452,Medium,2022-02-14,17,16:00-19:00,2022-02-10 - 2022-02-20
25453,Jam,2022-02-12,21,19:00-22:00,2022-02-10 - 2022-02-20
25467,Low,2022-02-17,11,07:00-10:00,2022-02-10 - 2022-02-20
25476,Jam,2022-02-16,18,19:00-22:00,2022-02-10 - 2022-02-20
25484,Medium,2022-02-17,28,16:00-19:00,2022-02-10 - 2022-02-20
25486,Low,2022-02-16,19,22:00-00:00,2022-02-10 - 2022-02-20
25489,High,2022-02-17,18,10:00-13:00,2022-02-10 - 2022-02-20
25493,Medium,2022-02-14,30,16:00-19:00,2022-02-10 - 2022-02-20
25494,Low,2022-02-18,18,22:00-00:00,2022-02-10 - 2022-02-20
25501,Medium,2022-02-12,33,16:00-19:00,2022-02-10 - 2022-02-20
25503,High,2022-02-15,21,10:00-13:00,2022-02-10 - 2022-02-20
25504,Medium,2022-02-16,18,16:00-19:00,2022-02-10 - 2022-02-20
25520,Low,2022-02-17,12,10:00-13:00,2022-02-10 - 2022-02-20
25524,Low,2022-02-17,24,07:00-10:00,2022-02-10 - 2022-02-20
25528,Low,2022-02-12,29,22:00-00:00,2022-02-10 - 2022-02-20
25530,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
25532,Jam,2022-02-12,41,19:00-22:00,2022-02-10 - 2022-02-20
25534,Jam,2022-02-11,30,19:00-22:00,2022-02-10 - 2022-02-20
25547,Medium,2022-02-16,33,16:00-19:00,2022-02-10 - 2022-02-20
25551,High,2022-02-15,45,10:00-13:00,2022-02-10 - 2022-02-20
25553,Low,2022-02-13,16,07:00-10:00,2022-02-10 - 2022-02-20
25556,Low,2022-02-17,34,22:00-00:00,2022-02-10 - 2022-02-20
25557,Medium,2022-02-14,23,16:00-19:00,2022-02-10 - 2022-02-20
25558,Jam,2022-02-15,21,19:00-22:00,2022-02-10 - 2022-02-20
25560,Jam,2022-02-18,20,19:00-22:00,2022-02-10 - 2022-02-20
25561,Medium,2022-02-12,44,16:00-19:00,2022-02-10 - 2022-02-20
25568,Jam,2022-02-15,37,19:00-22:00,2022-02-10 - 2022-02-20
25583,Medium,2022-02-18,34,16:00-19:00,2022-02-10 - 2022-02-20
25589,Low,2022-02-18,21,22:00-00:00,2022-02-10 - 2022-02-20
25593,Jam,2022-02-15,45,19:00-22:00,2022-02-10 - 2022-02-20
25610,Low,2022-02-18,32,22:00-00:00,2022-02-10 - 2022-02-20
25622,Jam,2022-02-18,27,19:00-22:00,2022-02-10 - 2022-02-20
25627,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
25633,Medium,2022-02-11,10,16:00-19:00,2022-02-10 - 2022-02-20
25638,High,2022-02-15,28,10:00-13:00,2022-02-10 - 2022-02-20
25657,Jam,2022-02-18,53,19:00-22:00,2022-02-10 - 2022-02-20
25668,Low,2022-02-16,23,22:00-00:00,2022-02-10 - 2022-02-20
25670,Low,2022-02-11,19,10:00-13:00,2022-02-10 - 2022-02-20
25688,Jam,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
25698,Low,2022-02-13,18,07:00-10:00,2022-02-10 - 2022-02-20
25705,Jam,2022-02-11,30,19:00-22:00,2022-02-10 - 2022-02-20
25729,Low,2022-02-17,30,07:00-10:00,2022-02-10 - 2022-02-20
25730,Jam,2022-02-13,15,19:00-22:00,2022-02-10 - 2022-02-20
25737,Low,2022-02-18,20,22:00-00:00,2022-02-10 - 2022-02-20
25742,Low,2022-02-17,23,07:00-10:00,2022-02-10 - 2022-02-20
25762,Jam,2022-02-18,21,19:00-22:00,2022-02-10 - 2022-02-20
25764,High,2022-02-15,15,13:00-16:00,2022-02-10 - 2022-02-20
25765,High,2022-02-13,33,13:00-16:00,2022-02-10 - 2022-02-20
25768,Medium,2022-02-16,37,16:00-19:00,2022-02-10 - 2022-02-20
25777,Low,2022-02-15,18,22:00-00:00,2022-02-10 - 2022-02-20
25783,Jam,2022-02-17,29,19:00-22:00,2022-02-10 - 2022-02-20
25790,Jam,2022-02-13,31,19:00-22:00,2022-02-10 - 2022-02-20
25792,Jam,2022-02-16,21,19:00-22:00,2022-02-10 - 2022-02-20
25826,Low,2022-02-18,18,22:00-00:00,2022-02-10 - 2022-02-20
25827,Low,2022-02-15,15,10:00-13:00,2022-02-10 - 2022-02-20
25836,Low,2022-02-14,17,22:00-00:00,2022-02-10 - 2022-02-20
25840,Medium,2022-02-18,23,16:00-19:00,2022-02-10 - 2022-02-20
25852,Low,2022-02-17,29,07:00-10:00,2022-02-10 - 2022-02-20
25853,Medium,2022-02-14,21,16:00-19:00,2022-02-10 - 2022-02-20
